record_type,join_key,species_key,sex_key,t_table,cruise,permit,vessel,gear,nmfs_area,latdd_start,londd_start,latdd_end,londd_end,length_seq,performance,fishing_depth_fathoms,bottom_depth_fathoms,length,weight,species,sex,haul_offload_date,haul_offload,specimen_number,age,maturity_code,maturity_description,specimen_type,specimen_type_description,haul_join,port_join,year,viability,injury,special_project_code,sample_system,akfin_load_date,gear_description,gear_performance_description,akr_gear,fmp_gear,fmp_area,fmp_subarea,species_name,akr_species_code,deployment_trip_pk,deployment_trip_start_date,deployment_trip_end_date,sampling_strata,sampling_strata_name,sampling_strata_deployment_category,sampling_strata_selection_rate,monitoring_status,landing_report_id,akfin_vdate,gear_type,haul_seq
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,1,630,56.36722,-152.37444,56.34,-152.47472,1598,1,124,124,37,NA,301,F,2018-05-17T00:00:00Z,41,15,13,NA,NA,1,Otoliths,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731662,2018-05-16T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,256
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,630,56.4,-152.36333,56.37333,-152.415,7257,1,50,50,36,0.61,301,M,2018-07-03T00:00:00Z,408,40804,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741532,2018-06-26T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,844
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,630,56.4,-152.36333,56.37333,-152.415,7257,1,50,50,36,0.63,301,M,2018-07-03T00:00:00Z,408,40802,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741532,2018-06-26T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,844
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,630,56.4,-152.36333,56.37333,-152.415,7257,1,50,50,36,NA,301,M,2018-07-03T00:00:00Z,408,40802,NA,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741532,2018-06-26T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,844
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,630,56.4,-152.36333,56.37333,-152.415,7257,1,50,50,36,NA,301,M,2018-07-03T00:00:00Z,408,40804,18,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741532,2018-06-26T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,844
HAUL,22794004093e9,301,F,ATL_HAUL,22794,4093,A264,1,630,56.4,-152.36333,56.37333,-152.415,7262,1,50,50,38,0.71,301,F,2018-07-03T00:00:00Z,408,40803,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741532,2018-06-26T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,844
HAUL,22794004093e9,301,F,ATL_HAUL,22794,4093,A264,1,630,56.4,-152.36333,56.37333,-152.415,7262,1,50,50,38,NA,301,F,2018-07-03T00:00:00Z,408,40803,16,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741532,2018-06-26T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,844
HAUL,22645006182e9,301,F,ATL_HAUL,22645,6182,A648,1,630,57.8,-150.01667,57.76667,-150.03333,6359,5,99,99,39,1.3,301,F,2018-05-28T00:00:00Z,153,15302,NA,NA,NA,3,Length-Weight Sample,22645006182e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,OTHER PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735431,2018-05-28T00:00:00Z,2018-05-30T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,886
HAUL,22645006182e9,301,F,ATL_HAUL,22645,6182,A648,1,630,57.8,-150.01667,57.76667,-150.03333,6359,5,99,99,39,NA,301,F,2018-05-28T00:00:00Z,153,15302,NA,NA,NA,1,Otoliths,22645006182e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,OTHER PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735431,2018-05-28T00:00:00Z,2018-05-30T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,886
HAUL,22645006182e9,301,F,ATL_HAUL,22645,6182,A648,1,630,57.8,-150.01667,57.76667,-150.03333,6360,5,99,99,40,1.1,301,F,2018-05-28T00:00:00Z,153,15303,NA,NA,NA,3,Length-Weight Sample,22645006182e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,OTHER PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735431,2018-05-28T00:00:00Z,2018-05-30T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,886
HAUL,22645006182e9,301,F,ATL_HAUL,22645,6182,A648,1,630,57.8,-150.01667,57.76667,-150.03333,6360,5,99,99,40,NA,301,F,2018-05-28T00:00:00Z,153,15303,31,NA,NA,1,Otoliths,22645006182e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,OTHER PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735431,2018-05-28T00:00:00Z,2018-05-30T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,886
HAUL,22645006182e9,301,F,ATL_HAUL,22645,6182,A648,1,630,57.8,-150.01667,57.76667,-150.03333,6361,5,99,99,41,1.3,301,F,2018-05-28T00:00:00Z,153,15301,NA,NA,NA,3,Length-Weight Sample,22645006182e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,OTHER PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735431,2018-05-28T00:00:00Z,2018-05-30T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,886
HAUL,22645006182e9,301,F,ATL_HAUL,22645,6182,A648,1,630,57.8,-150.01667,57.76667,-150.03333,6361,5,99,99,41,NA,301,F,2018-05-28T00:00:00Z,153,15301,NA,NA,NA,1,Otoliths,22645006182e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,OTHER PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735431,2018-05-28T00:00:00Z,2018-05-30T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,886
HAUL,22660000405e9,301,M,ATL_HAUL,22660,405,A234,2,630,57.95806,-149.43528,58.00694,-149.42417,1972,1,115,128,40,0.85,301,M,2018-05-18T00:00:00Z,112,11202,NA,NA,NA,3,Length-Weight Sample,22660000405e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731272,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,384
HAUL,22660000405e9,301,M,ATL_HAUL,22660,405,A234,2,630,57.95806,-149.43528,58.00694,-149.42417,1972,1,115,128,40,NA,301,M,2018-05-18T00:00:00Z,112,11202,NA,NA,NA,1,Otoliths,22660000405e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731272,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,384
HAUL,22660000405e9,301,F,ATL_HAUL,22660,405,A234,2,630,57.95806,-149.43528,58.00694,-149.42417,1976,1,115,128,37,0.69,301,F,2018-05-18T00:00:00Z,112,11201,NA,NA,NA,3,Length-Weight Sample,22660000405e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731272,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,384
HAUL,22660000405e9,301,F,ATL_HAUL,22660,405,A234,2,630,57.95806,-149.43528,58.00694,-149.42417,1976,1,115,128,37,NA,301,F,2018-05-18T00:00:00Z,112,11201,14,NA,NA,1,Otoliths,22660000405e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731272,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,384
HAUL,22660000405e9,301,F,ATL_HAUL,22660,405,A234,2,630,57.95806,-149.43528,58.00694,-149.42417,1978,1,115,128,41,0.83,301,F,2018-05-18T00:00:00Z,112,11203,NA,NA,NA,3,Length-Weight Sample,22660000405e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731272,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,384
HAUL,22660000405e9,301,F,ATL_HAUL,22660,405,A234,2,630,57.95806,-149.43528,58.00694,-149.42417,1978,1,115,128,41,NA,301,F,2018-05-18T00:00:00Z,112,11203,22,NA,NA,1,Otoliths,22660000405e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731272,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,384
HAUL,22677001571e9,301,M,ATL_HAUL,22677,1571,A202,1,630,57.775,-150.25333,57.77667,-150.25167,519,1,63,67,38,0.74,301,M,2018-06-03T00:00:00Z,170,8,NA,NA,NA,3,Length-Weight Sample,22677001571e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,732453,2018-06-03T00:00:00Z,2018-06-04T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,76
HAUL,22677001571e9,301,M,ATL_HAUL,22677,1571,A202,1,630,57.775,-150.25333,57.77667,-150.25167,519,1,63,67,38,NA,301,M,2018-06-03T00:00:00Z,170,8,NA,NA,NA,1,Otoliths,22677001571e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,732453,2018-06-03T00:00:00Z,2018-06-04T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,76
HAUL,22658003402e9,301,M,ATL_HAUL,22658,3402,A322,2,630,58.06667,-149.32333,58.01333,-149.27667,1982,5,90,115,38,0.6,301,M,2018-05-25T00:00:00Z,109,106,NA,NA,NA,3,Length-Weight Sample,22658003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,OTHER PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730960,2018-05-25T00:00:00Z,2018-05-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,298
HAUL,22658003402e9,301,M,ATL_HAUL,22658,3402,A322,2,630,58.06667,-149.32333,58.01333,-149.27667,1982,5,90,115,38,NA,301,M,2018-05-25T00:00:00Z,109,106,18,NA,NA,1,Otoliths,22658003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,OTHER PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730960,2018-05-25T00:00:00Z,2018-05-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,298
HAUL,22658003402e9,301,M,ATL_HAUL,22658,3402,A322,2,630,58.06667,-149.32333,58.01333,-149.27667,1984,5,90,115,40,0.75,301,M,2018-05-25T00:00:00Z,109,104,NA,NA,NA,3,Length-Weight Sample,22658003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,OTHER PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730960,2018-05-25T00:00:00Z,2018-05-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,298
HAUL,22658003402e9,301,M,ATL_HAUL,22658,3402,A322,2,630,58.06667,-149.32333,58.01333,-149.27667,1984,5,90,115,40,NA,301,M,2018-05-25T00:00:00Z,109,104,NA,NA,NA,1,Otoliths,22658003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,OTHER PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730960,2018-05-25T00:00:00Z,2018-05-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,298
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,56.21861,-155.93194,56.15194,-155.95056,35912,1,86,86,39,0.75,301,M,2018-07-05T00:00:00Z,574,209,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105599,2018-06-30T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3552
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,56.21861,-155.93194,56.15194,-155.95056,35912,1,86,86,39,NA,301,M,2018-07-05T00:00:00Z,574,209,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105599,2018-06-30T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3552
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,56.21861,-155.93194,56.15194,-155.95056,35916,1,86,86,38,0.72,301,M,2018-07-05T00:00:00Z,574,208,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105599,2018-06-30T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3552
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,56.21861,-155.93194,56.15194,-155.95056,35916,1,86,86,38,NA,301,M,2018-07-05T00:00:00Z,574,208,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105599,2018-06-30T00:00:00Z,2018-07-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3552
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,56.56667,-152.41333,56.53167,-152.59,37482,1,90,90,35,0.48,301,M,2018-07-24T00:00:00Z,655,532,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3716
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,56.56667,-152.41333,56.53167,-152.59,37482,1,90,90,35,NA,301,M,2018-07-24T00:00:00Z,655,532,8,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3716
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,630,56.56667,-152.41333,56.53167,-152.59,37487,1,90,90,33,0.52,301,F,2018-07-24T00:00:00Z,655,530,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3716
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,630,56.56667,-152.41333,56.53167,-152.59,37487,1,90,90,33,NA,301,F,2018-07-24T00:00:00Z,655,530,8,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3716
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,630,56.56667,-152.41333,56.53167,-152.59,37490,1,90,90,36,0.56,301,F,2018-07-24T00:00:00Z,655,531,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3716
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,630,56.56667,-152.41333,56.53167,-152.59,37490,1,90,90,36,NA,301,F,2018-07-24T00:00:00Z,655,531,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3716
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,55.94806,-153.64778,55.93667,-153.73889,37614,1,89,89,44,1.04,301,M,2018-07-24T00:00:00Z,658,536,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3722
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,55.94806,-153.64778,55.93667,-153.73889,37614,1,89,89,44,NA,301,M,2018-07-24T00:00:00Z,658,536,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3722
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,55.94806,-153.64778,55.93667,-153.73889,37615,1,89,89,33,0.54,301,M,2018-07-24T00:00:00Z,658,537,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3722
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,55.94806,-153.64778,55.93667,-153.73889,37615,1,89,89,33,NA,301,M,2018-07-24T00:00:00Z,658,537,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3722
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.23472,-156.51444,55.24528,-156.57972,38150,1,97,97,36,0.57,301,M,2018-08-01T00:00:00Z,696,646,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3798
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.23472,-156.51444,55.24528,-156.57972,38150,1,97,97,36,NA,301,M,2018-08-01T00:00:00Z,696,646,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3798
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,620,55.23472,-156.51444,55.24528,-156.57972,38158,1,97,97,39,0.69,301,F,2018-08-01T00:00:00Z,696,648,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3798
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,620,55.23472,-156.51444,55.24528,-156.57972,38158,1,97,97,39,NA,301,F,2018-08-01T00:00:00Z,696,648,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3798
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,620,55.23472,-156.51444,55.24528,-156.57972,38160,1,97,97,38,0.73,301,F,2018-08-01T00:00:00Z,696,647,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3798
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,620,55.23472,-156.51444,55.24528,-156.57972,38160,1,97,97,38,NA,301,F,2018-08-01T00:00:00Z,696,647,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3798
HAUL,22833002123e9,301,F,ATL_HAUL,22833,2123,A118,2,640,59.12333,-141.62167,59.18,-141.685,23955,1,100,170,35,0.59,301,F,2018-07-13T00:00:00Z,478,47801,NA,NA,NA,3,Length-Weight Sample,22833002123e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912843,2018-07-10T00:00:00Z,2018-07-17T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,2462
HAUL,22833002123e9,301,F,ATL_HAUL,22833,2123,A118,2,640,59.12333,-141.62167,59.18,-141.685,23955,1,100,170,35,NA,301,F,2018-07-13T00:00:00Z,478,47801,13,NA,NA,1,Otoliths,22833002123e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912843,2018-07-10T00:00:00Z,2018-07-17T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,2462
